YEAR,MO,DY,T2M,T2MDEW,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS50M_MAX,WS50M_MIN,WS10M
2006,11,13,23.43,6.77,16.96,31.63,6.35,0,96.87,7.08,0.45,2.2
2006,11,14,23.15,6.13,17.23,31.27,6.1,0,96.82,6.88,0.06,1.83
2006,11,15,23.14,5.37,16.29,31.1,5.8,0,96.89,7.59,0.41,2.45
2006,11,16,22.25,4.19,15.91,29.69,5.31,0,96.89,7.52,0.98,2.83
2006,11,17,22.86,6.23,16.21,29.93,6.1,0,96.74,4.61,0.47,1.93
2006,11,18,22.92,6.91,17.2,30.61,6.41,0,96.76,7.66,1.49,2.3
2006,11,19,22,9.21,14.89,30.6,7.57,0,96.77,8.38,0.81,3.1
2006,11,20,21.82,7.41,15.4,30.01,6.65,0,96.69,7.12,2.92,3.56
2006,11,21,22.74,5.65,16.92,30.51,5.92,0,96.55,5.31,0.49,2.54
2006,11,22,22.3,6.38,16.07,30.53,6.23,0.02,96.48,7.03,0.93,3.17
2006,11,23,20.44,7.28,14.2,28.06,6.65,0.01,96.52,8.37,1.3,3.02
2006,11,24,18.37,-0.01,12.52,26.51,3.97,0,96.64,7.65,1.77,2.94
2006,11,25,17.28,-2.34,10.63,26.14,3.36,0,96.73,7.89,0.74,2.89
2006,11,26,16.35,-6.27,9.77,25.4,2.44,0,96.72,7.23,2.37,3.09
2006,11,27,17.55,-5.79,11.01,25.94,2.5,0,96.64,5.28,0.77,2.08
2006,11,28,17.34,-6.62,9.51,26.4,2.32,0,96.73,7.23,1.51,2.98
2006,11,29,17.12,-4.29,10.53,26.2,2.81,0,96.95,7.27,4.82,3.98
2006,11,30,17.26,-2.11,10.82,26.45,3.36,0,97.03,7.97,3.16,3.33
2006,12,1,18.08,-1.57,11.23,27.39,3.48,0,97,7.73,0.38,2.4
2006,12,2,18.21,-1.67,10.83,27.55,3.48,0,96.92,7.78,1,2.31
2006,12,3,18.81,-0.26,11.18,27.99,3.91,0.04,96.88,7.71,3.59,3.69
2006,12,4,20.19,3.47,13.23,28.75,5.19,0.42,96.8,7.4,3.24,3.46
2006,12,5,20.47,11.7,16.12,26.47,8.97,0.27,96.9,7.41,3.31,3.3
2006,12,6,20.08,10.59,15.67,26.32,8.36,0,96.97,7.53,0.81,3.12
2006,12,7,18.26,5.36,12.01,25.11,5.86,0,97.01,7.22,1.52,2.86
2006,12,8,17.13,1.7,11.24,25.24,4.52,0,97.05,8.16,0.87,3.41
2006,12,9,17.51,0.29,10.76,26.04,4.09,0,97.05,7.29,1.59,2.39
2006,12,10,17.59,0.58,12.29,26.09,4.21,0,96.81,9.19,1.96,3.16
2006,12,11,14.95,-1.24,8.97,23.04,3.6,0,96.9,7.74,3.03,3.55
2006,12,12,14.44,0.64,8,23.42,4.15,0,97.08,6.87,0.51,2.48
2006,12,13,15.15,-0.1,8.51,24.36,3.91,0,97.11,7.5,0.69,2.38
2006,12,14,16.55,-1.72,9.58,26.18,3.42,0,97.24,7.47,1.31,2.74
2006,12,15,17.29,-2.05,10.8,26.94,3.36,0,97.08,7.43,1.3,2.9
2006,12,16,18.32,0.51,11.45,28.4,4.09,0,97.26,8.41,3.04,3.16
2006,12,17,18.4,0.9,11.14,28.98,4.21,0,97.18,7.75,3.98,3.73
2006,12,18,16.64,-1.55,9.75,26.07,3.54,0,96.96,6.52,2.96,3.26
2006,12,19,16.98,-3.84,9.79,26.22,2.93,0,96.96,7.56,2.11,2.65
2006,12,20,16.66,-1.82,10.72,25.12,3.42,0,97.02,9.34,3.91,3.91
2006,12,21,15.98,2.66,8.45,25.55,4.76,0,97.06,8.34,0.79,2.79
2006,12,22,15.93,3.79,9.51,24.98,5.19,0,97.02,6.24,1.51,2.52
2006,12,23,16.76,2.7,10.22,25.44,4.82,0,97,6.73,0.88,2.05
2006,12,24,16.5,1.16,9.53,26.04,4.27,0,96.96,7.13,2.36,3.05
2006,12,25,16.81,2.96,10.53,25.44,4.94,0.11,96.85,7.16,2,3.04
2006,12,26,17.53,6.51,12.22,24.9,6.35,0.62,96.72,6.66,0.78,2.73
2006,12,27,15.65,5.66,10.46,23.42,5.92,0,96.96,7.62,3.44,3.31
2006,12,28,13.94,0.72,6.59,23.56,4.21,0,97.04,6.95,1.8,2.77
2006,12,29,15.38,-0.3,6.85,24.3,3.85,0,97.07,5.34,0.44,2.57
2006,12,30,15.96,-1.3,10.3,25.41,3.6,0,96.9,6.91,1.46,2.87
2006,12,31,14.25,-1.84,7.84,23.26,3.42,0,96.88,5.9,0.36,2.67
2007,1,1,14.59,-1.05,7.93,23.65,3.66,0,97.02,6.36,0.79,2.38
2007,1,2,14.55,-0.83,7.76,23.72,3.72,0,97.08,7.68,1.02,2.88
2007,1,3,14.15,-2.74,7.74,23.07,3.23,0,97.08,8.15,1.67,3.23
2007,1,4,13.58,-3.17,6.45,22.72,3.11,0,97.03,7.94,2.47,3.22
2007,1,5,13.65,-2.38,6.93,21.93,3.3,0,97.09,7.07,0.61,2.59
2007,1,6,13.37,-6.89,6.99,22.26,2.38,0,97.2,8.41,0.91,3.05
2007,1,7,12.22,-7.99,5.99,21.33,2.14,0,97.24,8.64,0.79,3.24
2007,1,8,12.24,-7.29,4.51,20.94,2.2,0,97.12,6.43,0.94,2.47
2007,1,9,14.77,-3.82,6.71,23.79,3.05,0,97.07,6.3,0.98,2.87
2007,1,10,13.97,-4.45,7.79,23.49,2.81,0,97.19,9.05,2.28,3.3
2007,1,11,12.75,-7.49,5.73,22.77,2.2,0,97.1,7.52,0.94,2.78
2007,1,12,13.08,-7.39,6.48,21.9,2.2,0,97.14,5.96,0.15,2.16
2007,1,13,12.98,-8.75,6.35,22.81,1.95,0,97.15,5.82,1.95,2.63
2007,1,14,14.87,-9.88,8.33,24.05,1.77,0,96.94,6.4,0.13,2.05
2007,1,15,14.69,-8.49,6.77,24.6,2.01,0,96.8,6.83,2.23,3.2
2007,1,16,14.71,-6.92,7.1,24.44,2.32,0,96.89,6.99,0.89,2.73
2007,1,17,15.22,-6.01,8.76,24.69,2.44,0,97.21,6.76,0.23,2.4
2007,1,18,17.38,-6.88,10.76,25.94,2.32,0,97.16,4.43,1.63,1.95
2007,1,19,16.76,-3.63,10.57,25.47,3.05,0,97.05,7.23,1.35,2.74
2007,1,20,16.15,-2.16,10.31,24.46,3.36,0,96.93,9,2.07,3.24
2007,1,21,14.14,-6.29,7.43,23.83,2.44,0,97.12,6.97,3.94,3.57
2007,1,22,13.31,-8.52,5.32,24.35,2.01,0,97.16,6.8,2.87,3.3
2007,1,23,15.4,-11.14,6.48,25.31,1.59,0,97.26,5.45,0.28,1.84
2007,1,24,17.46,-11.53,9.27,27.36,1.53,0,97.26,4.12,0.23,1.55
2007,1,25,18.84,-7.89,11.28,29.31,2.14,0,97.08,5.77,1.32,2
2007,1,26,19.08,-4.29,10.35,29.51,2.87,0,96.83,7.62,2.3,3.69
2007,1,27,19.53,-4.78,12.77,29.32,2.75,0,96.92,6.34,2.09,3.25
2007,1,28,21.07,-4.2,14.46,29.45,2.93,0,97.01,5.14,0.49,2.16
2007,1,29,21.58,3.31,13.4,31.13,5.13,0.02,96.9,8.99,2.35,3.15
2007,1,30,20.22,7.7,14.08,27.75,6.84,2.5,97.05,7.31,2.4,2.95
2007,1,31,19.16,0.83,12.3,28.69,4.15,0,97.16,6.91,3.3,3.31
2007,2,1,18.92,-0.01,11.23,28.99,3.97,0,97.06,6.16,2.12,2.76
2007,2,2,20.33,-1.62,12.62,29.14,3.48,0,96.98,4.52,0.11,1.95
2007,2,3,19.93,-1.41,12.4,29.52,3.54,0,96.86,7.8,0.71,2.82
2007,2,4,19.36,-0.91,11.34,29.71,3.66,0,96.69,9.11,0.54,3.06
2007,2,5,20.3,-0.52,12.52,29.65,3.78,0,96.58,5.9,1.05,2.24
2007,2,6,21.2,2.22,15.05,29.25,4.64,0,96.53,5.58,0.59,2.45
2007,2,7,19.56,4.21,12.59,28.79,5.37,0.75,96.6,7.7,3.45,3.58
2007,2,8,18.72,5.55,11.58,26.77,5.86,0,96.89,7.38,2.53,3.37
2007,2,9,19.15,7.81,14.82,25.29,6.9,1.53,96.81,8.02,1.88,3.79
2007,2,10,16.86,13.72,14.48,20.58,10.19,23.38,96.5,10.16,5.5,5.23
2007,2,11,17.51,10.26,12.39,23.56,8.24,3.29,96.39,7.78,2.17,2.95
2007,2,12,16.35,8.77,9.8,23.67,7.32,0.93,96.51,6.3,0.5,2.59
2007,2,13,14.54,8.12,9.55,20.67,7.02,1.55,96.36,7.36,1.71,3.23
2007,2,14,14.83,5.52,8.87,23.36,5.86,0,96.64,6.54,1.28,2.27
2007,2,15,15.11,6.15,7.85,23.06,6.1,0.16,96.71,6.05,2.45,3.02
2007,2,16,15.77,5.25,8.69,24.67,5.74,0,96.66,6.95,0.77,2.54
2007,2,17,16.24,5.08,9.15,24.58,5.68,0,96.77,6.98,0.66,2.55
2007,2,18,17.19,5.73,9.91,25.28,5.92,0,96.86,7.69,1.34,3.3
2007,2,19,17.55,5.82,10.21,26.5,5.92,0,96.99,8.7,1.3,2.91
2007,2,20,18.18,4.73,10.36,27.9,5.55,0,97.01,8.34,0.34,2.88
2007,2,21,19.59,4.49,10.75,28.99,5.49,0,96.82,7.07,2.2,3.1
2007,2,22,20.02,7.01,12.13,29.44,6.53,0,96.67,7.2,2.41,2.81
2007,2,23,20.62,7.68,14.05,29.15,6.84,0,96.53,7.44,0.7,2.95
2007,2,24,18.98,8.27,14.8,26.54,7.2,1.03,96.53,7.48,2.97,4.02
2007,2,25,18.94,11.43,13.19,26.73,8.79,0.5,96.49,7.06,1.86,2.8
2007,2,26,19.62,6.51,11.88,27.65,6.47,0,96.48,6.4,0.09,1.66
2007,2,27,19.91,6.35,11.8,29.51,6.23,0,96.29,7.93,4.62,4.1
2007,2,28,19.99,12.12,15.01,28.4,9.28,8.73,96.2,13.51,3.65,5.04
2007,3,1,17.9,8.94,12.69,25.05,7.51,2.26,96.41,8,3.09,3.6
2007,3,2,16.94,4.6,9.7,25.59,5.49,0,96.78,5.98,2.71,2.78
2007,3,3,18.98,3.05,10.67,27.26,4.94,0,96.77,4.79,0.45,2.33
2007,3,4,19.13,4.08,10.72,28.44,5.31,0,96.84,7.17,1.77,2.5
2007,3,5,19.4,3.6,11.75,29.15,5.13,0,96.92,7.75,2.29,3.18
2007,3,6,18.67,1.37,11.77,28.08,4.46,0,96.76,8.02,4.62,4.09
2007,3,7,19.51,-0.12,12.1,28.88,3.97,0,96.52,5.24,1.54,2.47
2007,3,8,21.53,-1.35,14.23,29.62,3.6,0,96.4,3.82,0.42,1.62
2007,3,9,20.87,1.11,13.94,28.76,4.39,0.51,96.39,5.87,2.64,2.98
2007,3,10,21.11,5.97,13.24,29.26,6.04,0.06,96.51,4.78,2.24,2.49
2007,3,11,21.35,7.3,14.08,28.8,6.65,5.59,96.44,6.05,1.35,3.16
2007,3,12,20.91,13.9,15.34,27.48,10.38,15.28,96.29,8.08,3.3,3.64
2007,3,13,20.18,12.23,15.09,26.49,9.34,0.53,96.44,7.95,3.05,3.27
2007,3,14,18.17,4.67,11.78,26.29,5.55,0,96.75,7.77,3.45,3.73
2007,3,15,18.16,3.26,10.36,27.23,5,0,96.9,6.55,1.96,3.12
2007,3,16,20.92,4.87,13.44,30.59,5.62,0,96.69,6.11,0.92,2.58
2007,3,17,22.55,7.43,14.05,32.09,6.71,0,96.56,5.38,1.36,2.62
2007,3,18,24.68,9.31,15.32,34.35,7.63,0,96.36,5.13,2.88,2.72
2007,3,19,26.54,10.65,17.3,34.51,8.48,0.02,96.38,5.19,0.95,2.76
2007,3,20,26.74,12.24,19.82,34.08,9.4,0.58,96.49,8.96,0.77,3.61
2007,3,21,24.18,7.07,17.02,32,6.77,0,96.46,9.12,2.85,4.19
2007,3,22,22.9,3.83,14.59,31.71,5.31,0.01,96.67,8.66,0.34,2.69
2007,3,23,23.63,5.72,16.16,32.69,5.92,0,96.72,9.11,1.23,3.44
2007,3,24,23.05,2.4,14.87,32.13,4.76,0,96.73,9.04,3.94,3.89
2007,3,25,22.81,2.21,14.88,32.04,4.7,0,96.54,8.37,4.53,4.49
2007,3,26,23.67,1.85,14.34,33.78,4.58,0,96.48,6.95,3.43,3.98
2007,3,27,25.33,1.82,16.24,35.69,4.52,0,96.6,6.72,3.73,3.91
2007,3,28,26.8,2.45,18.4,37.05,4.76,0,96.62,6.27,1.73,3.12
2007,3,29,28.22,3.13,19.8,37.99,5,0,96.5,4.69,0.61,2.41
2007,3,30,28.76,4.57,19.31,38.94,5.49,0,96.38,5.7,3.23,2.97
2007,3,31,30.42,3.54,20.75,39.1,5.13,0,96.4,5.52,0.54,1.99
2007,4,1,29.37,5.94,21.27,38.4,6.04,0,96.38,9.5,3.5,4.7
2007,4,2,26.25,3.76,19.31,34.52,5.43,0,96.42,8.52,5.28,4.62
2007,4,3,25.92,-1.47,16.58,36.3,3.54,0,96.37,7.49,3.31,4.05
2007,4,4,26.98,-1.71,16.96,37.15,3.48,0,96.42,7.65,3.7,3.71
2007,4,5,28.55,1.27,21.18,37.19,4.39,0,96.42,5.02,1.39,2.82
2007,4,6,29.98,4.91,22.22,39.05,5.68,0,96.3,6.49,1.23,2.53
2007,4,7,30.41,6.65,22.02,38.92,6.35,0.45,96.18,8.23,0.73,2.79
2007,4,8,30.88,7.59,23.56,38.72,6.77,0.84,96.14,8.66,1.24,3.05
2007,4,9,29.59,5.28,22.49,37.58,5.8,0.04,96.26,8.77,2.97,4.03
2007,4,10,30.05,4.17,21.13,39.4,5.31,0,96.22,7.24,4.8,4.12
2007,4,11,30.85,2.14,22.48,39.94,4.64,0,96.07,7.59,4.65,3.97
2007,4,12,31.14,1.91,22.03,40.41,4.58,0,96.03,5.86,3.02,3.13
2007,4,13,32.2,1.73,24.38,40.65,4.46,0,96.17,5.5,0.84,1.91
2007,4,14,32.36,1.96,24.04,41.72,4.52,0,96.28,7.23,0.38,2.26
2007,4,15,32.93,0.9,23.66,42.44,4.21,0,96.26,6.23,0.33,2.48
2007,4,16,33.62,3.12,25.51,42.42,4.94,0,96.16,6.88,1.9,2.84
2007,4,17,33.8,2.37,25.44,42.61,4.76,0,96.01,7.78,3.61,3.55
2007,4,18,33.79,4.37,25.87,41.67,5.43,0,96.11,7.74,0.53,2.41
2007,4,19,32.92,5.82,24.72,41.16,6.04,0,96.21,8.29,0.38,2.84
2007,4,20,32.78,4.89,24.83,41.1,5.68,0.1,96.16,8.05,1.87,3.66
2007,4,21,31.89,6.63,23.99,39.65,6.35,0.04,96,6.58,3.88,3.8
2007,4,22,32.53,4.31,23.93,40.73,5.37,0,95.95,7.77,3.93,3.76
2007,4,23,32.47,6.64,25.11,40.68,6.41,0,95.93,10.72,8.12,6.5
2007,4,24,32.62,6.86,24.91,40.47,6.47,0.7,95.97,8.95,5.9,4.88
2007,4,25,33.3,4.03,24.93,41.97,5.37,0.03,95.96,8.96,5.49,4.42
2007,4,26,32.69,0.01,24.78,41.65,4.09,0,96.07,8.84,6.09,5.22
2007,4,27,33.25,-1.88,24.23,42.28,3.42,0,96.16,6.52,3.8,3.88
2007,4,28,33.58,0.63,24.48,42.38,4.15,0,96.1,7.43,3.62,3.46
2007,4,29,34.05,0.71,24.96,42.72,4.15,0,96.04,7.26,2.98,3.12
2007,4,30,34.95,1.75,25.78,43.69,4.46,0,96.07,5.03,0.51,2.09
2007,5,1,35.51,2.81,27.14,43.9,4.82,0,96.15,7.33,1.84,2.71
2007,5,2,35.41,4.63,27.97,43.24,5.49,0.07,95.98,6.77,1.54,2.55
2007,5,3,35.65,5.34,27.4,43.73,5.8,0,95.75,6.09,1.72,2.94
2007,5,4,35.98,4.97,28.54,43.71,5.62,0.02,95.83,6.13,1.36,2.45
2007,5,5,35.12,6.62,26.95,43.36,6.41,0,95.93,6.88,0.47,2.62
2007,5,6,34.12,12.33,27.19,41.38,9.58,8.29,95.81,4.21,1.8,2.16
2007,5,7,34.72,9.19,27.54,42.94,7.69,0.22,95.61,8.11,2.15,3.48
2007,5,8,34.62,8.39,26.51,43.09,7.2,0,95.68,8.79,2.7,4.2
2007,5,9,34.89,7.29,26.73,42.87,6.65,0,95.73,8.8,4.78,4.42
2007,5,10,34.67,7.09,26.27,42.43,6.59,0,95.76,8.95,4.65,4.2
2007,5,11,35.05,3.62,27.59,42.94,5.19,0.2,95.57,9.17,4.13,4.64
2007,5,12,33.68,2.96,24.76,42.18,4.94,0.26,95.7,8.68,2.16,3.65
2007,5,13,33.94,9.61,25.3,41.83,7.87,0.03,95.76,7.84,0.66,3.81
2007,5,14,34.15,10.48,26.36,41.73,8.3,3.45,95.63,8.25,6.02,4.89
2007,5,15,35.13,11.75,27.79,42.75,9.03,0,95.5,9.59,7.54,5.96
2007,5,16,34.6,12.65,27.96,41.95,9.7,0.11,95.68,11.09,5.17,5.79
2007,5,17,34.87,12.43,27.78,41.47,9.46,0.19,95.77,8.74,4.48,4.43
2007,5,18,35.73,11.08,27.86,43.21,8.67,0.29,95.67,9.97,5.96,5.21
2007,5,19,35.71,10.27,28.54,42.85,8.18,0.07,95.76,9.92,6.78,6.1
2007,5,20,34.85,12.58,28.73,41.08,9.52,0.87,95.72,9.52,6.48,5.97
2007,5,21,34.32,14.65,28.15,40.23,10.93,0.03,95.54,7.91,5.27,4.73
2007,5,22,33.48,7.65,26.81,40.51,7.08,0,95.54,9.13,6.91,5.48
2007,5,23,33.29,5.28,25.23,40.6,5.8,0,95.73,9.07,4.27,4.09
2007,5,24,33.83,3.73,25.94,41.33,5.19,0,95.65,9.03,2.74,3.84
2007,5,25,33.23,4.15,26.44,40.55,5.37,0,95.54,9.02,6.59,5.45
2007,5,26,32.87,3.08,25.17,39.83,5,0.01,95.72,7.22,2.74,3.48
2007,5,27,32.09,2.91,24.95,39.31,4.88,0.03,95.94,7.48,1.49,3.55
2007,5,28,33.21,4.99,25.42,40.44,5.68,0.2,95.92,6.81,1.64,3.03
2007,5,29,33.37,6.86,27.73,39.69,6.47,0.04,95.98,6.92,1.32,2.44
2007,5,30,32.91,9.13,26.21,38.98,7.57,0,96.01,5.06,0.8,1.95
2007,5,31,34.94,7.39,27.85,41.72,6.71,0,95.95,7.13,1.83,2.66
2007,6,1,35.8,5.55,27.95,43.4,5.92,0,95.79,6.32,4.17,3.93
2007,6,2,36.73,7.33,28.55,43.34,6.71,0,95.63,8.66,3.27,3.89
2007,6,3,36.3,9.98,29.42,43.23,8.18,0,95.67,13.17,6.85,6.28
2007,6,4,34.19,16.12,28.73,40.1,12.02,0,95.99,12.85,4.93,6.61
2007,6,5,34.48,16.22,28.97,40.55,12.08,0.01,95.85,9.38,6.62,6.27
2007,6,6,35.69,17.09,28.54,42.31,12.82,0.01,95.71,9.14,4.77,5.35
2007,6,7,37.26,16.64,31,43.33,12.45,0,95.54,9.68,7.81,6.66
2007,6,8,37.56,14.37,31.4,44.15,10.8,0,95.45,9.57,7.16,6.25
2007,6,9,38.3,13.27,30.73,45.18,10.01,0,95.29,10.04,5.5,5.23
2007,6,10,38.01,15.92,31.26,44.74,11.96,0,95.1,12.66,8.05,7.51
2007,6,11,37.51,16.14,30.89,44.07,12.15,0,95.05,10.98,6.54,6.41
2007,6,12,37.99,16.12,31.98,44.68,12.27,0,95.12,9.91,5.09,5.43
2007,6,13,37.79,17.24,32.29,43.34,13.06,0,95.18,8.81,3.77,4.96
2007,6,14,38.5,16.89,32.65,44.81,12.7,0.31,95.05,8.96,3.44,4.5
2007,6,15,37.37,17.78,32.24,44.23,13.49,1.44,95.06,10.12,1.6,5.02
2007,6,16,34.78,19.59,30.12,40.28,15.08,4.58,95.22,8.88,1.51,5.16
2007,6,17,34.3,20.51,28.52,39.45,15.93,3.13,95.23,9.12,0.31,4.37
2007,6,18,34.5,21.28,29.75,39.51,16.72,1.1,95.24,8.38,1.48,4.29
2007,6,19,34.22,20.64,29.24,38.73,16.05,0.99,95.3,5.55,0.18,2.11
2007,6,20,34.3,19.93,29.53,38.48,15.38,1.69,95.28,5.88,0.2,1.77
2007,6,21,34.43,19.21,29.51,38.87,14.65,0.18,95.34,6.34,3.52,3.97
2007,6,22,34.26,19.7,30,37.9,15.14,0,95.37,8.64,2.68,5.21
2007,6,23,33.27,20.8,29.77,37.77,16.17,0,95.46,13.07,8.47,8.91
2007,6,24,34.19,20.08,29.33,39.05,15.44,0.08,95.54,10.06,6.27,7.27
2007,6,25,34.23,20.43,29.68,38.85,15.81,1.28,95.48,7.21,2.12,3.52
2007,6,26,31.4,21.12,28.1,33.99,16.48,0.27,95.51,9.59,2.73,5.5
2007,6,27,33.67,20.24,29.49,38.46,15.62,2.19,95.33,8.91,4.23,4.65
2007,6,28,31.8,22.55,28.32,35.99,18.07,9.46,95.29,6.93,0.45,3.03
2007,6,29,31.58,22.63,26.7,36.44,18.13,3.62,95.35,5.45,1.75,2.99
2007,6,30,33.48,20.89,27.96,38.87,16.3,0,95.23,7.64,4.28,4.61
2007,7,1,34.01,20.86,29.13,39.53,16.3,0.01,94.88,11.19,7.14,7.42
2007,7,2,32.31,21.94,27.42,37.74,17.46,0.71,94.77,10.55,9.12,8.13
2007,7,3,30.18,22.89,27.35,34.3,18.49,2.69,94.9,9.08,7.91,6.98
2007,7,4,27.55,23.74,25.98,29.33,19.47,23.91,94.92,8.48,4.85,4.94
2007,7,5,28.15,23.8,25.64,31.16,19.53,7.91,95.03,7.1,4.12,4.73
2007,7,6,30.4,24.04,26.11,34.73,19.84,14.56,95.02,7.5,2.77,3.9
2007,7,7,30.44,24.02,27,34,19.78,9.28,95.16,5.5,0.78,2.29
2007,7,8,30.09,22.87,26.7,34.46,18.43,6.25,95.14,9.35,0.77,3.87
2007,7,9,29.26,22.21,26.02,33.48,17.7,3.65,95.07,9.6,6.3,6.3
2007,7,10,30.06,22.58,25.4,34.67,18.13,0.76,95.04,5.78,1.36,3.1
2007,7,11,32.03,23.49,27.06,36.99,19.17,0.22,95.14,4.55,1.73,2.03
2007,7,12,32.01,23.38,27.92,36.83,18.98,2.38,95.19,8.89,2.89,4.16
2007,7,13,31.63,23.61,27.23,36.44,19.29,2.53,95.12,8.25,3.94,4.68
2007,7,14,31.64,23.1,26.09,36.95,18.68,0.91,95.12,7.43,2.41,3.86
2007,7,15,32.3,22.18,27.01,37.97,17.7,0.94,95.19,7.27,1.28,3.43
2007,7,16,32.29,22.22,26.93,38.26,17.7,0.12,95.29,4.95,2.15,2.8
2007,7,17,29.97,22.69,26.24,34.19,18.19,1.47,95.41,6.87,1.33,3.8
2007,7,18,31.34,22.2,26.82,38.03,17.64,0.04,95.48,8.17,4.47,4.9
2007,7,19,32.65,21.35,26.67,39.4,16.72,0,95.5,10.05,5.94,5.79
2007,7,20,31.83,21.24,26.23,37.41,16.6,0,95.43,9.63,5.64,5.78
2007,7,21,31.05,20.94,25.71,36.69,16.3,0.09,95.35,10.12,6.09,5.9
2007,7,22,30.87,20.8,25.84,35.74,16.17,4.14,95.45,7.49,3.62,3.97
2007,7,23,30.69,21.29,25.97,35.55,16.66,4.11,95.64,6.64,2.08,3.44
2007,7,24,29.09,22.44,25.88,33.02,17.82,6.88,95.79,6.27,2.23,2.63
2007,7,25,29.16,22.96,26.12,34.13,18.43,19.07,95.7,8.4,5.05,4.25
2007,7,26,29.43,22.16,25.35,34.2,17.58,1.46,95.58,8.94,6.83,5.55
2007,7,27,31,21.65,25.05,37.55,17.09,0.09,95.41,10.64,5.02,5.95
2007,7,28,31.77,21.83,25.95,38.44,17.27,0.44,95.44,8.55,2.23,4.62
2007,7,29,31.29,21.67,25.7,37.51,17.09,0.08,95.56,7.73,2.42,3.6
2007,7,30,31.37,21.65,26.04,37.23,17.03,0.65,95.71,8.3,1.45,3.52
2007,7,31,31.85,21.76,26.08,38.19,17.15,0.11,95.65,6.81,2.9,3.73
2007,8,1,29.83,22.84,26.26,34.19,18.31,8.57,95.53,7.21,4.94,4.63
2007,8,2,28.33,23.3,24.84,33.13,18.86,45.56,95.53,6.95,2.41,3.66
2007,8,3,28.53,23.22,24.4,32.87,18.74,3.97,95.53,5.7,1.33,1.8
2007,8,4,29.67,23.08,24.58,34.18,18.68,6.57,95.25,4.98,1.88,2.34
2007,8,5,29.55,23.54,25.22,34.08,19.23,4.81,95.15,5.14,3.41,2.88
2007,8,6,30.28,23.86,26.22,34.9,19.53,2.39,95.25,4.98,0.73,1.95
2007,8,7,29.88,24.01,26.29,35.04,19.78,1.85,95.25,7.12,4.7,4.19
2007,8,8,29.69,23.91,25.72,34.49,19.65,0.28,95.04,10.74,6.52,6.34
2007,8,9,28.72,24.83,26.02,32.28,20.81,2.06,94.98,11.93,5.28,6.61
2007,8,10,30.05,23.75,25.72,34.98,19.41,0.12,95.3,7.16,1.39,2.66
2007,8,11,30.57,23.33,25.28,35.65,18.92,0.12,95.28,7.79,3.27,3.62
2007,8,12,30.67,23.08,25.94,35.84,18.68,0.07,95.17,8.55,6.12,5.16
2007,8,13,30.37,22.76,26.08,35.42,18.31,0,95.22,9.22,6.07,5.77
2007,8,14,29.65,21.58,25.19,34.62,17.03,0.01,95.33,8.27,5.04,5.03
2007,8,15,29.83,21.47,24.91,35.4,16.85,0,95.42,8.54,4.87,5.09
2007,8,16,29.97,20.94,24.47,36.03,16.36,0,95.45,8.54,4.35,4.73
2007,8,17,29.69,20.55,24.08,35.37,15.93,0,95.51,9.2,3.88,4.36
2007,8,18,29.97,20.21,24.18,36.37,15.56,0,95.6,9.29,3.38,4.45
2007,8,19,29.9,20.32,24.63,35.4,15.69,1.03,95.66,6.32,1.27,2.47
2007,8,20,28.19,21.76,25.43,32.19,17.09,1.92,95.85,4.42,0.71,1.66
2007,8,21,27.72,21.54,24.6,32.4,16.91,3.04,95.69,7.81,3.02,4.52
2007,8,22,26.92,23.85,24.59,29.91,19.47,28.29,95.58,7.45,3.73,3.99
2007,8,23,27.4,23.67,24.9,31.35,19.23,10.14,95.71,5.61,0.42,2.44
2007,8,24,29.21,22.42,23.57,34.9,17.76,0.14,95.89,5.53,2.79,2.48
2007,8,25,30.69,22.55,25.03,36.14,17.94,0.96,95.88,5.79,0.61,2.19
2007,8,26,30.5,22.99,26.11,35.37,18.43,2.79,95.75,6.34,0.43,1.82
2007,8,27,29.18,23.32,25,34.44,18.86,13.44,95.75,5.94,0.36,2.19
2007,8,28,28.7,23.94,25.22,32.34,19.53,13.08,95.75,3.98,1.11,1.82
2007,8,29,28.51,23.18,25.23,32.43,18.68,9.73,95.7,4.91,0.74,1.83
2007,8,30,28.8,22.99,24.16,33.65,18.49,4.2,95.59,4.47,1.22,1.86
2007,8,31,28.9,23.99,25.35,33.27,19.65,1.13,95.55,6.48,1.3,2.3
2007,9,1,28.05,23.62,24.44,32.19,19.23,11.69,95.56,5.73,0.24,1.65
2007,9,2,28.97,23.28,24.33,33.8,18.8,3.66,95.56,4.78,0.4,1.46
2007,9,3,29.48,23.37,25.43,34.16,18.92,1.16,95.58,6.16,0.16,1.68
2007,9,4,29.69,23.09,24.83,34.78,18.62,0.49,95.39,6.97,0.83,2.34
2007,9,5,30.51,22.75,25.26,36.69,18.31,3.56,95.24,7.42,0.52,2.95
2007,9,6,29.23,23.08,24.87,34.52,18.62,4.32,95.29,6.7,0.53,2.42
2007,9,7,27.8,21.9,23.53,33.05,17.33,5.6,95.45,6.71,2.46,3.27
2007,9,8,28.01,21.96,23.12,32.9,17.33,7.43,95.68,5.44,2.26,2.3
2007,9,9,28.01,22.01,23.48,32.81,17.33,14.07,95.83,6.32,3.18,3.06
2007,9,10,28.44,21.69,23.07,33.72,17.03,0.18,95.87,6.47,2.2,2.84
